13	3179	15
12	134	17
1396	3364	4
102	5030	12
102	7077	21
808	6548	8
2	9052	14
140	7828	1
102	3074	3
351	9735	16
564	5517	12
631	7988	10
2190	750	1
102	2152	11
8870	8695	9
997	9857	6
7595	4945	19
12	7523	8
118	5640	3
109	2114	32
181	8302	11
12017	1559	9
105	8968	1
906	4608	20
2159	4195	2
110	4277	13
5192	5523	3
258	1830	12
106	4569	20
125	9845	3
1535	858	10
739	8720	24
440	4623	18
111	2566	1
2	8476	12
468	609	10
126	6908	5
223	3557	25
2733	273	2
2081	3169	6
3199	133	16
383	1289	14
209	600	3
2075	5509	2
4822	3887	8
125	2224	1
12175	822	5
268	7533	5
8369	5767	10
2296	414	0
265	2714	8
9476	6919	2
4606	4180	0
5332	7257	7
14235	6140	7
333	3570	12
14	7630	22
876	4168	9
8	6521	20
112	5574	8
1152	3519	0
300	8658	13
26277	3410	24
115	7265	4
12505	2478	5
567	5094	15
655	4130	3
12905	9088	21
416	2390	17
12	135	5
122	8476	5
2357	7653	0
113	3650	8
1296	3543	14
7897	7314	18
809	4784	4
130	4872	3
1649	4471	10
12799	8352	7
3948	6851	14
344	5413	16
431	5521	2
22041	3918	7
401	9829	7
14	8358	17
9	2943	23
363	7661	3
103	395	7
118	328	12
703	3889	17
2	6099	24
1753	7847	2
23670	4343	13
199	1290	11
2927	7010	0
103	1505	15
119	3728	17
14	3683	19
9664	9806	0
22465	7187	17
414	6417	4
533	957	8
4103	7430	1
105	9198	12
16847	3097	15
9	6136	16
537	7954	0
22016	7208	0
3333	7993	5
12	9894	7
140	181	9
24744	9645	14
5963	4152	11
12540	8834	16
4485	5212	21
1703	4828	12
101	8460	3
1372	2065	13
104	9284	8
12	9001	19
649	8364	8
1527	3912	1
12	4013	7
109	381	5
322	5570	0
337	3602	6
12	1611	2
2141	3904	6
107	4153	1
5147	1210	3
2345	3783	17
5050	5373	21
9789	645	17
320	7826	5
14	6914	17
105	4751	1
9	316	12
6069	4946	10
3545	1320	15
102	2633	6
107	5021	11
25243	9795	0
3359	9325	0
246	985	5
102	7662	16
12	545	10
401	6793	19
103	1382	13
105	2950	6
114	3623	26
123	6390	0
15358	8471	4
14	8040	25
17204	3944	14
785	9012	10
291	483	31
31497	2058	8
10548	4358	4
12	1285	4
1693	9443	8
2205	353	33
14	9377	23
103	2403	6
10821	777	14
120	9683	15
544	6620	1
1532	4991	2
20869	7470	10
110	6331	1
1086	8490	3
1881	9094	24
101	842	28
940	1755	23
105	7245	10
12794	3882	8
16977	2708	0
768	2046	6
12	8742	3
193	8342	4
163	5759	14
110	3547	23
12	3911	11
101	1026	8
8	6642	23
16434	2545	0
4511	1483	0
404	1883	12
365	9258	21
11692	315	5
1560	8891	17
31841	2402	1
19816	2961	24
18322	2507	24
814	1802	23
445	2231	19
5675	7433	2
12	5134	14
210	2846	13
102	8558	30
102	9888	28
1040	5183	24
102	261	13
18441	8821	10
14	1548	16
6498	8687	9
101	2284	27
148	2473	6
431	5721	18
8709	227	3
2720	7832	23
343	1710	8
2962	9640	0
112	9550	24
24262	5509	10
1138	1716	19
542	505	2
12	13	18
217	5609	1
26869	4670	23
12	6058	4
102	4586	15
113	8301	6
828	7088	6
2309	3383	8
19198	2488	19
104	4793	36
173	7757	10
152	2163	0
15722	505	1
576	2420	18
910	7992	0
1953	1281	21
102	962	13
12	5932	18
14328	930	0
3539	6678	24
2476	3345	1
1236	1476	7
172	1824	11
392	6453	3
106	1205	3
139	4756	3
3107	7215	2
686	4577	6
16416	6112	19
229	2727	15
271	2750	2
14153	9977	2
4484	4488	5
12	6608	15
13758	1666	2
2579	2933	0
16813	2668	0
1240	5469	7
106	2541	20
4659	7730	19
1466	4712	6
12	316	20
138	6283	19
4112	4095	5
120	6509	23
24933	3382	10
6932	4799	9
7122	8792	6
26909	9515	8
104	7583	8
10534	5401	3
1611	8632	13
110	6539	19
12	442	2
32736	2803	18
502	5126	11
130	5405	11
1589	7079	13
2346	6761	11
611	9702	23
1954	993	4
445	3882	9
7719	4400	17
785	3982	8
128	2516	22
277	781	28
139	9769	2
2529	4446	4
14	9616	17
5704	6496	9
2614	7122	0
1831	3688	8
18345	5189	15
150	3061	18
14	3227	17
4679	9734	4
365	7870	7
610	7499	3
101	5915	12
652	7964	11
123	6222	0
2205	3429	17
102	2801	6
6672	2789	12
102	3391	4
14	8572	15
14	4478	8
11712	4620	9
555	5419	4
609	6182	7
608	8059	21
124	4875	3
23340	552	5
101	9650	17
25931	3883	20
5826	2711	5
2887	3603	1
1228	681	4
1663	7788	7
6971	2573	13
8495	1246	16
255	2776	11
12	471	12
10939	5541	12
667	872	18
27096	1977	2
57	8903	6
6809	3671	6
714	4457	20
130	6715	8
1361	4213	2
10800	516	9
29080	6181	8
488	7139	3
1474	9969	4
220	4923	3
14	4656	14
2527	5398	12
5421	5639	8
6457	6169	7
127	3510	2
1734	2402	4
3035	9436	13
7303	8193	26
199	1369	19
103	353	36
139	4779	1
148	1050	9
14123	388	4
14	4343	14
102	6929	20
12	7795	3
12	9552	1
234	2627	4
359	8551	6
393	8781	5
18621	9362	6
1752	5018	7
108	3584	2
106	4460	1
800	7224	25
6278	7605	38
160	1485	15
23195	2950	11
12	9973	31
1031	4919	9
359	1383	9
2173	6386	13
11122	8270	1
32667	7903	4
9565	135	12
529	4225	3
2904	8690	6
14	3006	11
103	2845	18
7907	7619	6
14712	9122	7
1101	407	5
259	9273	18
102	3410	10
12	9082	11
23648	9123	13
14	4946	16
424	30	0
20834	9781	6
1433	7759	14
2154	2300	7
10987	2001	11
1752	7825	8
9	6405	25
5705	2668	19
1512	5976	16
1927	4024	0
31602	9917	20
14	4501	16
530	1413	19
14	4208	12
101	7824	7
12	470	24
111	9904	2
6303	9318	9
241	7227	20
831	5429	7
8	3045	23
6055	6849	0
302	6989	17
2884	1880	26
31090	4982	8
102	7613	8
152	1894	0
796	6081	31
173	1818	0
189	1865	3
13669	1352	8
4993	9030	5
104	9618	23
122	3720	26
14	4914	11
304	748	1
469	3218	4
15808	2242	0
554	5353	17
102	7935	15
12	8539	6
102	2237	5
2209	1195	14
462	3337	11
151	9868	9
9655	4365	10
7080	8021	5
8	5862	3
1057	1617	17
132	3921	4
4782	9077	0
680	9227	1
101	6810	20
242	4831	2
30182	8795	9
106	482	12
2	2117	0
107	1033	30
4204	4989	1
15307	6177	13
515	873	27
4466	424	13
32156	8441	12
20620	9012	6
442	3972	5
25179	4448	7
11770	2768	4
101	2391	10
1977	8110	5
14	6961	18
107	9763	27
102	9073	5
2690	8781	15
3306	2679	9
1990	5737	27
117	5246	11
7144	8489	19
2806	3043	4
112	245	6
2543	8310	21
155	4003	18
146	3888	2
619	8434	6
1925	4695	3
14	6513	16
210	4437	34
737	4360	14
14109	9568	10
3383	492	7
2330	9098	15
6725	3803	1
7648	7386	3
177	2155	23
5627	6509	3
108	4129	10
712	2575	4
14	413	11
153	580	10
2352	8619	11
239	9264	16
6391	3916	17
4812	6315	7
104	4703	6
1371	3528	8
774	9162	5
1859	6786	9
496	1365	15
12	1371	9
4300	6434	8
1544	8186	21
108	8932	13
23096	7584	5
11616	3390	3
14	858	11
1329	6396	15
136	3275	0
104	9783	9
1482	3041	5
104	119	4
3524	2555	13
4058	7033	2
125	8906	5
6829	4686	7
9178	387	9
28031	360	14
12	8277	2
1135	2820	14
342	6206	8
123	6115	0
14	7004	28
26712	2846	12
313	1463	8
798	6871	10
4798	6483	1
137	1743	9
4693	6475	7
12	6354	10
25630	7349	7
264	3629	18
12	639	7
3444	1098	10
18812	4525	0
6666	6986	5
164	1508	1
279	354	11
121	4288	1
101	8660	24
8	7594	8
2645	3183	30
14	8476	20
10603	5139	7
5056	7835	16
108	1673	12
254	9459	24
460	4040	16
14	5840	17
220	8690	5
660	8239	15
4079	9388	8
141	4876	6
104	8840	32
14	4959	5
14	2546	8
147	1138	14
27865	6012	6
12	7807	2
105	8788	9
19254	2497	1
9	4492	23
3831	3891	0
31907	8456	10
5672	6471	3
30203	4280	26
2	9834	14
113	912	8
994	6031	18
130	5727	12
9	932	21
2487	6746	18
101	312	9
134	5913	9
4736	5196	3
1022	6466	9
1192	2756	2
149	5653	2
299	3843	5
25051	8096	11
143	7354	14
138	704	19
9802	9826	11
101	2270	12
629	963	1
141	419	6
114	214	18
249	7139	2
8155	5820	30
6197	5193	6
102	5776	12
442	8065	11
204	9441	7
107	2186	3
348	1855	24
114	4862	16
18553	7840	3
14	945	19
103	1244	8
587	5800	4
119	8132	2
18254	1370	3
3185	384	10
120	4290	15
113	382	14
299	9446	3
2	708	5
1794	9300	6
24529	1956	13
150	6256	5
285	9125	16
7346	6451	2
28258	3360	7
559	772	8
591	6284	10
258	2463	13
1553	42	27
29704	172	9
2113	6142	20
1680	6789	17
438	9343	1
622	5528	4
8	837	31
1361	190	19
605	8272	10
12782	310	2
14	5305	21
31766	5375	12
334	2887	7
108	2063	15
101	273	15
9144	7330	0
12	7767	16
999	9823	14
12	5267	9
432	8838	6
173	1722	0
2684	9340	5
6735	2583	5
31257	9936	14
207	4108	4
32449	9413	7
101	5394	19
280	5446	22
377	2414	2
524	8342	10
228	78	13
5326	2820	2
9002	6714	0
11412	9303	8
120	8711	8
101	7574	8
106	8523	1
2	6382	10
4342	7271	8
206	7523	13
1020	6557	13
18122	7165	21
1032	2971	7
252	1726	1
101	1183	15
101	4030	10
669	2979	15
32672	7784	7
6167	9517	9
273	1780	15
122	4590	11
18930	4594	0
12	5843	11
57	3808	3
8270	6636	13
127	955	2
117	9849	18
2	4780	5
602	4691	6
102	1745	10
501	2220	23
12	5140	11
113	1876	4
10463	2421	11
5865	4053	0
103	735	4
155	6564	4
475	1500	11
1326	8660	20
14	8727	14
4522	2055	0
14909	1146	0
128	1394	12
5910	4640	0
15617	5172	24
196	2715	19
8	8558	14
30724	5911	33
32819	3785	21
3294	4884	14
358	1541	0
103	7192	1
14	7029	26
295	8989	8
161	2789	3
2617	6637	13
3218	9884	11
1453	1403	11
2964	9745	0
5164	6727	12
14	215	7
25384	4790	2
12	4912	5
544	3149	10
1171	9348	16
199	378	6
102	4217	12
12860	7145	11
14	4863	5
23628	2014	2
235	4738	4
101	8434	14
207	2408	13
146	1214	23
4483	9802	15
673	9302	7
15896	4531	4
114	7130	11
6134	2518	6
144	5073	13
406	7880	3
1533	552	11
14	81	17
274	31	1
110	6218	28
1349	9480	0
126	5737	28
107	8645	11
134	4592	9
813	8266	9
180	2152	13
2247	6875	2
204	8070	13
2087	905	11
112	8978	13
528	4317	24
204	1899	2
276	5391	3
3670	6286	8
316	3558	7
1159	8849	0
4755	8447	0
12	1525	13
30308	4909	7
11364	5387	15
173	5403	4
1389	6432	13
101	2077	6
2151	8994	6
108	4239	14
14	2578	10
4501	880	5
8	2411	10
325	2768	0
103	6872	7
13476	6202	3
12	9496	8
140	7784	9
1615	5115	20
104	9310	13
12	5402	15
28153	7766	17
22139	398	7
9	3854	14
5153	7344	12
103	3902	7
135	2732	10
14	4891	13
3332	5775	2
643	6735	0
1357	7185	14
130	5913	1
618	5817	10
1695	7676	13
2	3623	3
102	4254	21
24845	1052	8
301	5151	36
1690	6143	11
143	1586	4
111	7610	6
115	6962	1
2106	1810	4
2632	7323	1
129	8369	2
4250	3407	10
177	7911	2
12	4945	10
9346	8478	0
104	4631	15
1381	438	24
8589	8793	1
108	4782	3
11338	1373	8
114	1530	23
14	5301	20
14	8084	17
2374	1620	25
5339	4031	1
257	5212	9
131	1342	16
864	1409	5
171	3132	2
507	6079	25
202	4533	2
411	3594	7
7332	6544	17
15972	3378	6
5528	3751	6
11514	6392	6
708	2046	9
5265	8666	23
14	6407	32
12	9042	25
14	758	10
106	201	15
4610	4360	0
251	9735	1
344	1556	6
12	8438	19
7251	748	2
7817	4166	8
7169	7674	22
20593	3157	5
456	1884	5
113	9183	8
20404	6383	22
8591	4791	17
139	5452	5
103	20	5
1621	470	11
4192	8521	3
26776	3402	2
766	884	8
103	5492	19
128	688	15
2693	8898	25
4688	6669	21
14	9264	17
341	411	13
9	739	12
1692	7540	28
182	8692	0
7084	9641	10
23281	229	8
18764	2252	2
117	9845	19
396	2077	4
5309	9386	10
934	2057	3
283	8747	12
2695	7777	3
1568	3608	28
2255	589	23
109	548	19
960	5491	1
681	9193	12
1672	474	0
103	6869	18
108	6726	2
1314	5941	8
101	724	10
1814	804	20
399	5817	8
125	644	17
3686	4684	3
14	6774	11
157	4653	22
314	6788	8
26878	8544	6
24924	739	10
789	9388	17
688	4414	2
14897	2466	11
612	6756	11
950	9258	25
101	8446	15
327	7575	0
117	4278	6
26828	6328	6
12939	2286	20
12	1406	14
12	2449	9
104	1791	11
2380	1965	11
17606	7217	13
5902	4123	24
221	3705	22
11442	2846	6
12	5685	6
4795	9282	27
132	1557	4
14966	4148	3
185	5779	0
103	9918	4
287	3854	17
104	8987	12
3913	5867	18
117	2936	1
1125	3378	2
6442	7774	1
5669	1570	0
30280	8370	2
210	7811	7
317	4360	19
133	4505	26
12	1629	6
2687	2941	9
3440	1760	12
132	6040	24
600	8688	22
2602	5189	17
6284	7855	5
851	1335	7
2332	6024	9
308	787	0
1652	8215	9
154	993	3
740	7009	1
12	6298	3
6041	4454	18
977	3355	3
101	9810	19
286	4169	26
202	5429	6
106	9536	6
381	6711	9
31842	5050	1
14	2590	11
5641	9685	16
6690	1184	4
131	8978	7
14	8981	11
16003	5399	6
293	892	1
12	5398	14
2424	9736	18
4639	7952	18
2	3789	15
5279	4243	9
121	8544	1
105	7224	6
235	7948	14
101	1590	18
3906	545	32
28990	8668	18
20252	5367	4
3128	2823	17
101	5727	6
245	6471	2
209	3214	11
1693	4665	11
5138	787	4
2961	8604	12
8	9025	5
286	7949	5
101	5072	18
1566	8433	24
272	5200	0
14	2930	19
32207	689	11
366	2130	8
5027	4860	12
12	1975	8
441	8721	10
628	6888	15
932	9051	14
10456	8969	4
2794	5727	4
115	2781	1
26185	1473	4
1723	7327	5
10897	4514	9
107	3681	4
111	2396	4
113	4606	5
2429	1264	15
1148	6525	9
198	1171	19
509	2999	1
101	1877	24
14	5334	28
205	68	3
530	7054	14
123	6249	0
157	4194	6
1273	1242	11
7320	5426	22
1175	3136	4
1122	3562	9
1720	5484	6
409	773	1
5498	6448	4
2	3430	23
14	9877	13
119	4175	22
1266	4837	10
587	619	1
14	5783	10
14	4441	8
102	2013	9
6219	6481	16
110	2818	7
107	5416	1
5977	6675	6
135	6946	5
14	6200	15
6670	3019	7
191	5792	16
109	804	17
120	6474	23
159	6272	8
12	8560	7
4823	2619	1
2090	977	4
9976	3412	2
2451	5429	14
103	8697	2
6854	3601	3
103	3224	10
11626	5309	16
113	6595	37
6508	471	1
128	6067	17
14	3865	15
106	4165	5
21390	9177	13
101	9820	21
9	8974	11
709	7798	22
351	7353	23
11288	5264	4
12	569	8
7997	4172	12
503	4484	3
239	8304	13
102	2641	4
115	2205	3
1754	7402	4
108	9762	6
5628	5095	9
24080	784	10
1411	2039	5
3413	140	2
102	9364	6
14	184	14
14	3159	9
121	5126	10
965	5785	16
170	760	19
908	1759	7
157	2310	15
24461	4493	12
25263	9797	0
936	6915	3
105	1087	5
128	6869	16
154	1903	1
145	8189	9
269	1620	5
204	6880	6
102	6291	10
424	57	0
26774	484	13
2514	5839	14
101	7280	7
8183	2503	30
367	8058	0
21580	6855	0
3199	2195	30
106	3532	6
805	5561	1
1083	9184	7
248	6954	19
1360	5844	2
2866	4158	8
435	3731	5
18162	3778	0
2275	7789	9
717	6467	10
14016	602	0
12	2869	1
126	8239	12
4753	3320	10
135	6537	31
2622	1796	8
5547	3571	23
18537	3695	7
945	1340	3
10220	871	12
2393	5706	10
12	7891	1
30548	9513	13
109	399	11
29069	5443	9
12	9712	3
3681	4718	2
2492	1762	6
26578	3582	29
160	9443	2
716	9674	12
19773	5112	8
197	4533	3
191	7530	13
29304	5047	15
5667	7331	11
106	8035	6
381	8212	9
1879	8435	8
22280	7485	0
15266	9859	3
2454	4020	4
717	6124	15
204	6595	14
110	4420	18
107	3723	8
543	906	10
9	1315	8
192	109	4
353	605	6
130	6684	8
936	1924	4
10616	4736	8
301	9364	39
112	5586	11
128	1975	11
750	7991	9
1297	9092	4
109	684	3
122	4588	12
11861	9634	12
377	5611	2
937	9674	7
130	3389	8
261	233	11
119	5193	4
116	1724	12
32480	53	12
256	912	11
1330	6864	30
332	3622	3
127	6832	2
145	7613	11
12	5493	6
143	8114	7
156	2697	13
1838	8889	14
158	5379	3
1437	9456	5
124	4583	2
247	8295	13
339	2366	5
106	9825	9
11082	5593	13
242	3711	5
2	259	7
3433	1247	2
1196	9120	3
8783	4527	1
221	881	10
106	5575	4
2595	564	1
5461	8912	7
11344	6623	7
4665	174	3
3350	3569	21
695	925	2
977	7132	12
9805	5410	2
229	1927	1
3617	8029	6
3983	9776	1
14	3126	6
14	6772	12
14	7610	14
1068	1612	11
336	430	12
105	5586	2
540	3745	3
120	1060	13
1670	7774	8
113	5245	16
2	8203	30
2839	5206	5
164	1229	5
27131	7737	10
408	4869	6
1869	5214	3
386	8834	15
429	5707	10
320	4270	1
1916	9672	6
410	2091	2
30164	4238	11
3437	7191	2
6115	4720	13
173	1853	0
15056	6291	14
12	7733	12
282	5263	12
8207	1195	25
104	2353	3
102	2001	8
7272	3622	2
101	6266	20
211	5891	3
5399	2144	6
115	7130	10
8064	2291	0
1654	823	20
1588	8395	8
626	9984	5
2380	2277	21
122	1288	9
1433	3842	11
1547	6664	9
8151	2529	0
14	543	21
295	7634	22
106	6023	6
2519	4293	2
136	2981	0
142	8771	3
1235	4444	6
2791	7648	4
105	4763	2
31738	2659	8
32936	687	7
7694	1280	22
333	8131	24
115	7094	16
1833	6885	23
20317	8394	7
101	7741	16
677	9943	0
629	5317	1
8389	1154	3
17513	8176	2
275	3476	2
22297	4606	9
103	9176	15
5956	4943	0
14	7795	10
103	4671	20
14	2516	28
23833	8623	5
684	4684	13
118	8182	4
101	7577	26
32564	942	9
116	7899	20
11104	2806	8
3861	7505	16
9333	8408	0
14	3293	30
7239	6557	21
14	2835	28
23617	5242	8
122	6726	10
12	9816	8
9076	9527	28
2760	3351	9
267	4036	6
645	3747	24
14	918	19
183	1949	2
25412	2699	26
108	2402	3
151	933	2
1453	8607	14
12	9724	2
111	8945	11
127	3193	11
123	6084	0
2338	4050	5
2383	8431	2
195	4879	2
14	5745	7
22318	1520	10
44	6007	21
2940	6686	13
250	2659	2
964	629	9
570	7405	4
122	4227	7
13296	1280	17
9504	9147	0
693	7678	17
16691	8694	8
1443	8038	3
4592	96	11
1936	7073	0
181	2201	1
526	5950	8
154	2223	15
17300	8977	12
319	7296	2
752	9321	10
939	9094	13
4884	5204	12
122	9451	8
17	9065	3
6706	8550	8
474	1855	17
1135	9924	16
720	3315	3
107	5869	4
407	362	22
7	1345	3
101	4016	12
2672	7194	4
20640	5070	4
3782	5083	16
196	6203	1
105	5211	4
4456	7961	4
4711	7121	0
101	1396	21
12593	6152	34
7292	4341	22
102	7441	11
1384	6014	4
12	1269	15
12	7768	2
2	7883	18
14	2096	20
2195	1523	10
101	9915	12
190	4066	4
21596	3652	24
20191	3353	5
121	5706	9
259	2395	9
7887	7185	20
13613	2890	15
338	2621	3
22235	1508	5
106	7553	1
32840	2804	4
11129	4068	9
521	2449	2
4312	4026	19
163	475	36
1233	9656	13
128	5954	35
774	8681	15
513	1513	1
102	3856	15
22985	7545	6
111	117	10
4001	9017	2
12	182	1
103	63	4
1154	3783	13
14	8466	18
112	7894	9
108	7210	7
4309	1387	12
14	8752	14
151	3719	11
106	2720	1
104	2070	1
126	2277	3
110	4228	9
4118	6585	19
31286	5337	18
2253	5420	3
110	7077	12
7	6860	10
12919	3608	34
12	2384	4
14	26	11
2994	5463	17
404	1666	1
404	8487	16
350	6846	6
567	5498	3
2078	5847	19
102	668	2
969	5547	2
114	5339	8
135	3503	4
108	5094	8
101	6904	8
108	6343	13
689	1597	11
14	7993	6
128	4886	18
101	8667	10
101	2705	28
5630	7951	9
129	6173	11
12	2228	12
12	6456	4
127	346	22
27597	2328	1
112	7015	36
113	1906	16
944	691	0
2047	4897	7
2565	3119	9
14	8597	16
198	8633	11
7858	1023	0
26050	9357	1
14	4210	11
3180	6206	5
21525	171	13
12	6038	21
102	888	10
1734	4938	12
1423	8354	5
1581	2486	5
109	2351	3
138	1253	11
24664	6245	14
107	3625	13
348	9785	7
12	8861	16
10299	6995	10
186	1530	1
10767	7010	4
12	8412	6
256	2865	23
10704	7615	7
1475	6029	27
101	1209	27
30533	4188	14
273	2866	12
232	2788	1
447	2217	2
7131	5049	14
19281	6013	11
7812	3718	11
7184	1389	11
106	1414	2
4948	8416	2
102	4313	14
1804	6887	5
2731	69	23
103	6621	27
2534	8774	2
5294	5692	4
1087	8819	28
532	329	10
214	5021	7
8	5089	7
9	7425	12
118	145	1
18680	3944	10
27693	6691	1
102	7956	21
3865	429	5
6663	8175	15
658	9518	16
8325	3451	13
30843	5676	10
784	1509	8
1601	9526	6
2171	1457	5
19759	8098	3
113	4159	10
143	5339	11
129	6391	7
6346	2910	6
1579	5524	0
101	6583	26
19544	4015	4
390	6020	23
314	4494	12
13750	61	11
467	1716	12
6498	6591	8
920	9934	7
108	868	4
14	852	13
288	9134	23
5756	2638	12
101	7645	18
12	8184	2
28648	7994	1
16898	1891	5
156	4	9
12	5662	7
109	9670	25
143	2715	12
5399	7820	8
292	948	4
12	8658	2
234	1504	2
106	6401	5
14	3452	10
13859	86	20
12	5954	32
106	9708	5
273	7984	4
515	870	9
5629	7020	9
104	6646	19
12	5562	13
763	4757	7
9	4813	3
198	4722	8
12355	3166	15
9830	5687	25
2907	1494	19
23604	891	15
21850	5386	18
1207	8612	3
1198	534	17
31693	2762	9
29546	4691	14
1815	779	8
104	3767	8
819	6232	3
17860	7741	18
1054	2257	0
5890	5930	12
789	2594	9
3124	6932	3
2434	6085	21
110	8681	5
101	1361	18
235	7275	14
103	7504	10
1772	9609	5
24172	9525	0
32446	8971	12
756	7721	10
9008	6779	0
182	8659	0
4270	3399	22
14069	1967	4
3975	629	7
12	8279	5
4616	4446	0
6995	5061	18
102	6205	14
5633	1165	18
10776	5843	21
6090	3623	1
2859	878	3
101	6481	23
108	8269	16
178	5378	3
14	3321	13
32192	2049	6
484	8748	8
16479	2592	0
639	8215	18
310	500	15
12	6452	5
14	3932	19
105	3568	6
176	1415	0
14	598	8
202	4949	2
461	9358	6
10838	9167	14
407	3266	8
1081	5416	20
102	1210	9
687	3020	7
217	4631	19
101	3858	9
354	8489	29
6728	1720	2
843	5228	22
101	3541	9
1660	7139	18
14	720	30
179	6913	12
107	6247	6
104	5147	17
111	8026	6
14	7946	42
18711	3733	25
5408	3930	1
101	6614	21
491	1048	5
9206	7989	7
5621	9748	8
112	8758	28
5889	4452	0
12080	6454	4
12	7640	27
217	3607	22
19904	6122	8
126	9899	2
1691	7770	8
1217	6769	3
174	8399	13
16636	6422	10
787	5156	8
841	5518	5
168	9943	1
106	1418	3
19902	2261	11
5531	1825	17
1189	3977	1
103	7056	12
379	6524	15
2798	150	5
5301	6642	13
8198	5839	26
14	8025	29
7432	8041	3
2141	4330	32
520	4193	29
101	8286	13
17911	1301	7
178	3174	10
14	1041	12
225	82	10
12632	3734	20
109	47	11
127	7257	2
1467	1941	6
260	8045	10
110	1858	16
101	2410	32
6586	5117	18
113	3828	14
112	7863	6
5075	1326	25
19047	4642	11
28160	8522	9
113	6930	14
1974	1545	15
3592	2327	4
346	2258	4
174	4832	6
130	2743	2
106	131	1
14	8919	23
118	1298	20
116	7067	11
795	1637	12
14	4821	16
112	9776	14
458	8840	11
11195	6945	8
21408	8524	24
3890	1169	4
842	7841	7
1590	9903	16
633	415	6
161	3328	0
2441	1288	8
132	9951	1
25803	3502	6
11146	6893	16
2153	364	12
22924	8491	14
110	4194	4
4260	8921	11
843	934	14
10177	4661	2
281	3628	14
2682	7858	14
106	8750	6
4743	4378	1
135	5319	12
436	4284	2
1066	2538	13
770	1545	10
204	7111	4
104	7099	4
210	9315	13
19916	8303	13
122	6670	3
103	1366	29
270	3641	8
14	5532	16
1724	8439	9
101	9844	7
2423	7236	18
2788	6861	10
188	8190	15
3506	8689	18
12	6489	11
282	1623	7
2010	4273	2
115	8201	1
517	5527	13
14	5738	22
103	7656	10
24851	7933	8
1170	8670	3
289	4831	13
460	5108	4
120	4310	12
2	7766	21
12	3913	13
806	1786	12
115	5039	12
104	5282	5
204	668	15
7	438	12
13051	1413	4
141	9338	4
6882	3778	2
5493	8643	21
14	4608	30
532	3803	8
8768	4449	18
112	5152	7
128	3428	2
302	3612	3
105	7812	12
189	1212	22
13010	3836	5
102	9320	14
1418	4544	2
1042	7839	6
1602	1273	17
110	6325	7
114	2317	18
1667	6341	2
486	6335	21
31057	8039	11
479	1516	19
134	1704	4
108	826	9
106	4281	13
296	8677	3
237	7790	9
263	1690	11
477	4612	11
1814	693	16
30262	7729	4
25348	5608	5
819	5932	12
31063	2649	1
1003	1219	5
228	7389	9
2399	5419	9
3805	4581	4
109	5368	13
18456	4121	6
153	7066	4
242	9248	6
313	3180	8
1394	2551	11
114	5025	11
1510	4392	11
176	1343	0
834	6222	5
14349	948	0
103	4644	5
12	7746	7
138	4178	22
2361	3978	17
12	9569	5
104	615	13
6793	9531	1
324	4192	6
104	325	17
23483	606	18
12	6987	5
278	4279	0
104	7619	2
285	574	8
2085	8090	2
32715	1530	20
19524	8600	14
417	3548	14
7029	760	17
228	6193	23
102	5961	1
2182	5301	13
5317	6344	12
2941	8358	16
101	4587	26
32278	5890	22
101	103	18
725	1644	22
18236	3829	0
869	8828	11
728	229	16
7218	1469	15
19771	6849	17
14	9190	17
9912	5970	5
12	5354	4
24015	2072	14
18457	4191	0
1516	7771	19
12	680	14
16962	7457	10
197	865	9
7338	5068	7
601	260	17
811	700	3
33316	9208	7
2	6871	5
450	3749	13
843	2844	3
14	5988	18
16019	2329	0
404	7443	31
108	5809	7
121	1521	8
18492	3571	15
231	9599	13
2163	721	19
1109	9388	17
14	1482	6
101	1989	10
320	2718	11
2660	6201	9
27551	495	18
535	6770	5
101	6402	15
20566	5545	0
155	4284	14
4554	2843	0
906	1480	11
903	8427	19
12	1953	12
5437	432	2
2	3037	27
299	4343	1
12	1604	16
1793	2834	0
103	9446	4
2038	8935	22
890	4698	35
111	2509	2
120	5777	8
2235	3833	20
104	7690	6
366	192	23
102	1704	7
2777	7552	6
14	6115	16
9176	8231	10
296	9207	34
258	2535	20
14	5638	12
674	9902	12
476	1473	0
9879	9331	9
503	7897	10
17	7065	0
312	4935	25
210	3067	19
481	6741	6
12	4003	1
102	480	19
16635	5313	3
5806	322	20
14	870	26
15065	4848	10
6230	8688	21
12	5802	6
344	6914	5
2997	8906	10
14	1769	14
185	5644	0
268	7846	6
29452	3956	13
11238	6075	22
5309	4085	11
14	8618	18
1359	7400	14
297	5922	11
103	1708	26
101	3780	22
9228	7466	0
12	3297	6
577	579	2
7355	4857	7
450	1379	17
9	8293	37
105	5998	8
14	1102	21
14	9253	6
284	6431	10
2937	7424	0
116	8289	6
9819	9502	18
10365	8073	16
194	3637	7
32892	8780	3
1603	2296	7
128	4812	12
12	9706	6
109	2897	23
111	1191	2
474	7847	16
154	1458	4
12	1124	9
12	7881	4
12	2985	18
22947	6372	21
15210	4888	1
109	5365	24
2984	1439	8
1024	7958	9
9851	188	16
3666	7504	11
27184	1481	5
135	3927	6
8	1520	21
114	2880	5
1400	6538	7
12	1287	3
1790	5976	2
129	1479	16
103	933	24
9010	817	16
101	2600	8
32342	5975	19
360	1841	6
402	442	25
657	7221	0
139	7159	3
23355	8542	0
118	6190	2
27818	5534	5
990	7640	2
2729	7612	24
126	3539	3
3770	8287	4
107	2685	19
