181	1223	5	47.64
671	749	3	31.14
2045	113	3	18.94
8	381	4	10.84
113	1021	3	14.14
114	170	24	117.58
101	2445	3	10.57
114	302	6	22.77
180	640	3	20.91
126	718	6	39.08
109	410	4	11.31
351	12	9	7.2
201	181	6	34.43
115	341	4	13.58
5957	6133	3	71.7
224	109	4	5.78
680	112	11	72.63
12	1182	4	5.59
109	2716	3	19.01
103	596	3	4.53
112	625	4	16.91
7	7	3	11.55
8	156	5	5.07
431	12	31	114.52
1414	12	3	3.87
1602	112	3	17.16
567	101	5	7.52
106	508	3	6.15
105	2421	4	23.65
188	108	9	17.93
101	900	3	4.36
255	114	8	30.63
101	952	3	4.55
315	382	3	22.81
141	3622	4	43.65
181	1471	3	26.25
101	1035	3	4.98
103	261	9	16.84
726	103	3	5.35
216	312	3	18.07
124	1268	4	27.49
102	855	3	4.1
240	891	3	25.31
370	5426	3	43.18
109	230	6	13.35
114	1136	4	22.53
176	4285	3	34.8
1385	2003	3	42.96
102	2397	3	10.7
166	942	5	43.38
133	1162	6	50.39
320	108	5	11.18
121	114	17	36.09
193	169	4	18.35
139	116	7	12.98
193	105	15	40.42
3370	14	3	9.22
808	101	6	14.69
152	231	9	56.87
3978	1030	5	90.3
348	145	3	15.06
116	1775	3	18.94
340	170	3	16.72
103	1673	3	10.9
214	117	6	18.36
912	101	4	7.81
1617	14	7	21.51
277	103	7	11.67
1331	103	13	85.57
243	496	3	21.91
136	128	4	6.3
2	9	21	13.9
114	629	3	11.45
1235	106	4	17.34
374	130	5	26.15
104	805	4	12.88
119	310	3	8.54
108	277	4	6.37
2077	106	3	14.71
246	103	7	8.85
2216	103	4	19.55
142	1087	4	30.82
235	101	9	7.86
866	103	6	20.86
102	172	94	442.99
1207	12	4	5.95
2330	12	4	12.11
489	241	4	31.37
107	1258	3	11.56
1322	311	4	43
133	1845	3	23.9
578	214	3	21.7
287	488	3	23.63
110	623	13	83.22
196	579	3	21.05
111	772	3	11.75
101	1285	3	6.3
102	349	8	12.58
377	109	4	10.67
1433	14	4	6.33
131	137	4	7.36
349	171	3	16.9
120	717	3	13.98
110	5528	3	30.37
149	247	3	12.66
107	311	19	90.41
1135	2023	6	94.79
916	102	3	4.47
335	111	15	84.26
1220	107	3	11.23
1158	5997	3	54.79
959	466	3	30.67
123	110	150	918.44
151	200	4	17.26
149	320	3	14.96
3451	113	5	47.53
1885	12	3	5.4
2065	107	3	14.75
113	175	4	5.96
105	223	5	5.67
974	102	3	4.67
1265	12	4	6.33
4389	739	5	86.31
1799	14	4	8.58
1493	8	4	22.18
102	1164	10	45.63
102	1283	6	21.41
107	326	4	7.23
107	252	12	37.68
102	575	5	7.91
101	1193	3	5.72
102	515	7	13.81
1558	113	4	25.05
108	542	3	6.68
102	2758	3	11.52
306	12	9	5.51
282	432	3	22.76
317	110	8	31.17
103	2274	6	35.89
109	962	4	17.69
213	360	6	46.61
103	2138	3	12.62
141	207	12	73.58
161	12	29	26.4
888	4867	3	48.36
112	148	25	106.36
12	1795	3	5.4
578	105	19	114.56
102	321	8	11.24
949	101	4	8.1
102	219	18	32.98
2434	14	3	6.43
597	14	9	12.54
1294	103	3	8.89
250	515	3	22.27
12	898	6	9.5
1053	106	13	89.39
568	14	7	6.36
208	102	15	21.43
374	113	9	44.48
1516	386	8	107.65
492	435	3	26.24
136	111	26	92.16
105	475	4	9.21
1116	12	4	5.26
303	107	35	215.89
101	682	8	21.72
204	1065	3	25.38
133	347	9	59.88
106	239	6	10.2
156	533	6	45.45
747	101	4	6.35
552	146	5	34.89
105	938	5	20.31
150	245	3	12.61
114	340	3	8.14
12	4747	3	13.58
129	169	8	32.13
119	762	4	20.33
103	6106	3	24.61
115	14	76	22.61
115	171	5	10.15
12	4027	3	11.45
2999	1218	3	45.56
113	1749	3	17.81
132	135	7	19.6
5831	14	3	17.18
167	116	9	28.54
121	129	9	19.92
103	423	4	5.84
181	115	6	14.96
241	131	5	21.02
938	435	5	56.06
108	992	3	10.11
114	1286	3	16.03
2196	14	3	5.79
153	108	12	22.47
108	949	3	9.87
142	306	3	13.67
109	279	27	161.56
247	169	3	13.95
120	108	18	17.06
2835	101	3	11.39
265	14	11	5.31
486	103	11	39.82
120	165	3	4.55
360	1731	3	33.44
8	240	6	13.98
135	279	3	11.96
102	1739	3	8.33
118	343	4	14.34
3999	104	3	20.2
116	156	10	31.19
429	454	5	48.38
306	160	10	76.67
114	1657	3	17.67
321	105	5	9.96
535	326	3	24.97
260	210	3	16.33
232	116	4	10.07
204	8	4	5.25
281	204	3	17.12
107	267	29	154.09
114	2171	3	19.96
119	401	3	10.08
606	6434	3	50.54
104	958	5	20.25
1777	12	3	5.4
670	628	4	42.62
995	401	13	178.25
1516	198	4	39.41
136	547	9	68.39
258	430	18	203.09
113	441	3	9.2
119	214	9	34.95
569	102	4	4.73
155	120	7	19.59
105	538	3	5.95
1074	14	4	4.16
2061	14	3	5.23
475	179	4	27.96
117	116	9	8.28
101	114	53	33.26
2265	14	3	5.79
232	1246	3	27.34
110	641	11	66.74
2258	191	3	30.08
1764	107	4	20.77
8	1623	7	49.7
121	190	3	6.04
102	832	3	3.93
2869	16	4	45.11
316	4795	4	62.17
102	714	4	6.09
102	662	4	5.71
121	273	3	8.99
3866	221	3	36.62
2709	104	4	24.85
103	563	9	31.3
16	253	5	28.66
490	423	4	37.11
103	360	5	7.89
133	1256	4	30.33
889	101	4	7.54
604	105	3	6.59
109	443	3	7.2
132	134	15	63.76
2858	14	3	8.09
1560	14	5	10.72
114	128	19	51.72
293	235	5	36.16
368	912	20	296.03
119	822	6	36.96
1690	280	3	31.78
679	1302	3	35.01
261	107	4	5.21
2111	12	3	6.48
858	102	5	11.35
130	2436	3	24.95
103	1584	6	30.37
238	102	19	41.02
3446	108	4	29.44
105	622	3	6.73
131	2073	9	100.07
497	8	3	7.89
113	794	3	12.52
109	1404	3	14.27
179	326	10	81.72
867	106	3	8.89
372	14	21	45.75
3926	907	5	88.93
104	1295	5	23.84
258	1956	5	59.63
379	562	6	61.64
1852	14	4	8.58
2992	103	5	32.71
111	164	4	4.71
121	593	4	20.3
109	3087	3	20.02
12	1603	3	4.55
269	102	9	11.32
103	162	47	174.69
138	351	3	13.5
871	1370	8	118.49
283	117	4	12.61
109	175	30	137.98
101	3454	3	13.55
398	583	3	26.9
103	258	32	140.42
182	1059	3	24.22
103	206	32	118.34
1919	106	9	71.95
1135	103	3	7.98
2264	101	3	9.87
5631	101	3	21.7
12	186	16	6.4
4859	224	4	57.95
118	184	3	4.44
1017	922	4	49.72
101	1098	3	5.21
941	12	10	27.81
1874	345	5	62.68
114	542	3	10.59
1982	117	3	20.19
103	3968	4	27.84
2114	1682	4	63.79
8	516	3	8.01
599	196	5	41
1427	113	6	42.45
329	107	10	35.14
110	1565	6	41.74
715	14	7	8.7
3077	3050	3	52.58
1494	14	4	6.81
101	632	4	5.21
103	409	4	5.73
128	481	3	13.56
148	840	5	39.31
103	580	9	31.75
1062	106	4	16.1
3515	14	3	9.22
955	101	3	4.55
7	9	7	13.79
614	116	3	12.05
320	103	14	45.49
113	1807	4	27.14
944	107	3	9.58
2223	291	5	63.25
1278	107	7	40.29
108	779	4	13.73
224	122	3	7.22
336	653	3	26.22
268	104	6	11.6
2254	104	4	22.53
107	1322	8	48.76
1589	102	3	7.88
478	102	5	6.45
112	313	9	40.5
1467	103	3	9.6
263	279	3	19.26
180	254	4	22.02
113	1350	8	61.3
878	914	3	34.27
2	14	142	60.89
331	119	5	19.77
105	533	3	5.83
626	236	6	55.06
105	382	12	48.79
2	303	4	9.05
12	4328	3	11.45
1008	14	5	6.67
3968	14	5	28.64
1457	101	3	6.97
102	1431	4	11.77
720	117	4	19.65
2629	2964	3	51.55
667	372	8	89.69
1555	102	4	12.31
1113	1456	3	39.03
160	115	10	31.13
1220	104	3	10.68
769	102	6	14.55
1613	107	5	27.73
102	1118	4	9.58
101	592	13	45.09
2873	425	6	91.66
106	1027	4	15.73
288	149	3	14.35
421	174	3	18.1
3212	14	3	9.22
105	197	5	4.5
124	2189	3	22.68
507	101	7	13.53
2524	368	3	36.22
108	528	4	10.85
102	2648	3	11.52
109	683	3	9.52
323	116	3	8.53
121	937	4	23.9
165	211	3	12.56
134	1329	4	31
2032	2053	4	64.45
240	445	4	30.71
110	939	10	67.84
1567	110	3	15.96
180	4862	3	37.17
105	405	4	8.13
136	217	4	14.9
259	757	6	58.95
331	105	5	10.33
370	2807	8	127.81
107	549	4	10.82
3989	104	3	20.2
802	12	6	8.39
753	604	3	30.64
117	211	5	13.54
135	2200	4	36.63
102	289	6	5
561	110	4	14.38
268	120	3	8.35
2279	104	4	22.53
1774	102	3	8.33
1394	12	6	15.01
200	522	4	30.15
5760	14	3	17.18
108	513	5	15.48
108	469	4	10.07
852	101	4	7.28
1390	103	3	9.23
186	245	3	14.54
698	3246	6	103.39
2248	205	4	43.75
137	120	5	7.36
148	463	4	24.79
1273	104	13	95.41
158	126	4	8.97
572	12	12	25.31
102	1131	3	5.57
1211	3750	4	68.73
260	115	3	6.59
667	102	4	5.71
4048	113	3	25.04
1068	109	3	12.28
173	193	3	12.21
798	103	3	6
8	699	3	9.72
149	114	7	14.6
1100	591	3	32.87
186	3216	3	33.51
907	101	5	11.86
693	116	3	12.69
1720	14	3	4.31
134	871	4	27.14
101	916	3	4.36
1024	102	3	5.09
135	172	17	101.68
1086	576	3	32.71
135	304	4	19
104	354	32	197.9
120	138	5	7.38
229	110	9	28.92
391	939	3	29.75
1200	102	6	20
110	2859	3	20.86
1624	4451	4	76.54
116	736	5	27.01
101	3635	4	21.41
108	1083	3	10.63
