107	3173	5	10.86
127	2251	3	8.8
206	152	8	6.63
316	124	23	55.74
125	102	204	14.08
114	1180	9	20.94
4229	131	3	16.06
463	113	10	8.87
289	218	7	16.64
103	201	49	12.81
1554	155	3	8.87
347	108	26	23.71
4828	101	4	7.75
16	487	4	6.96
133	1602	3	6.74
536	585	5	25.75
882	384	3	12.75
113	3200	3	8.68
1484	625	4	29.02
119	3548	3	8.58
110	350	23	31.78
4429	364	4	41.2
602	1738	3	21.18
5459	326	3	29.99
103	277	37	22.55
220	101	63	9.99
101	1857	11	15.39
111	134	57	24.99
1859	108	6	8.01
3365	121	3	10.06
2012	1830	6	69.23
2601	8	4	7.84
261	1354	3	14.64
7	362	4	9.09
157	391	5	7.52
13	229	4	7.27
821	294	4	16.84
460	891	3	15.13
126	2500	3	7.8
113	3456	3	10.75
1258	123	5	9.73
279	308	4	8.6
103	453	19	8.47
251	335	7	20.7
3277	5975	3	46.35
549	584	4	18.46
661	6998	3	34.56
111	587	24	63.59
669	220	3	6.85
121	247	12	6.83
224	2911	3	17.15
2	3170	4	13.71
866	623	3	15.17
2873	3244	5	80.6
195	579	4	9.14
889	273	3	10.27
125	502	8	10.68
115	127	48	10.72
519	586	3	11.89
469	149	5	9.07
2087	107	6	11.83
120	1156	5	9.4
270	172	7	11.42
1961	102	9	9.78
1427	2	4	6.81
3231	111	3	7.89
445	583	3	11.2
113	917	8	11.76
589	376	3	10.57
198	264	5	6.73
369	196	4	6.68
175	505	4	9.4
2353	110	4	8.41
150	127	24	17.17
1226	162	6	24.35
184	175	7	7.09
114	162	25	7.13
580	156	10	36
1392	120	4	7.52
632	194	9	36.24
369	330	3	7.03
818	260	3	9.17
209	369	4	6.88
693	434	3	11.8
5631	427	3	31.85
1221	657	3	18.09
103	1348	13	21.47
238	389	4	8.28
386	340	3	7.51
937	121	6	10.1
1441	141	3	7.01
5498	123	3	17.77
110	1515	5	7.66
742	105	14	12.47
797	116	15	41.6
687	144	4	6.65
106	137	89	26.66
423	3680	3	23.93
1183	103	11	9.31
5500	817	3	35.38
112	1969	4	6.67
3155	283	3	21.98
392	1670	3	17.12
245	1087	3	10.51
5922	6045	3	54.67
233	106	31	10.23
1553	1882	3	26.18
4304	105	4	9.53
3126	128	3	10.03
3341	3709	3	41.85
3658	116	3	8.28
4451	106	4	14.29
107	940	11	12.15
102	5253	4	8.19
107	2162	8	20.37
1976	174	3	12.23
336	1956	3	17.38
509	1535	7	55.8
737	751	3	16.06
115	1555	5	9.67
153	1191	3	7.03
120	476	8	9.36
105	922	11	9.14
6040	6118	3	54.67
2	6904	3	17.18
1392	135	5	15.47
6024	380	3	30.95
941	391	3	12.95
172	270	7	11.42
133	2771	4	16.61
927	1087	3	18.63
527	294	6	25.12
445	492	3	10.08
110	3721	3	7.69
155	806	5	13.02
348	188	5	8.59
1701	125	4	9.44
1490	214	3	11.79
178	110	37	23.7
1834	126	5	15.55
753	216	3	7.8
548	534	3	11.61
4582	5680	3	50.17
422	3603	3	23.21
129	5098	3	15.11
1147	164	3	8.1
113	2287	4	8.58
12	511	30	7.5
1547	381	3	16.84
116	3658	3	8.28
12	408	39	12.7
1351	372	6	42.97
232	998	4	14.82
3224	3246	6	101.02
4	3961	3	27.48
146	1306	3	7.07
121	262	11	7.14
863	288	3	10.33
102	709	20	13.06
1197	124	5	10.82
2722	126	4	14.24
286	102	41	7.85
1272	102	13	9.8
5718	107	3	11.13
669	136	7	14.79
108	2455	5	7.84
346	745	32	341.46
944	2940	6	74.62
4681	107	3	6.97
1142	198	3	9.36
1658	830	4	30.92
2157	12	9	6.64
109	2698	4	7.22
305	12	50	16.86
1142	133	4	8.47
251	111	35	49.34
785	1189	5	37.89
166	907	3	8.04
322	106	42	63.8
115	112	80	8.45
1807	141	3	8.74
785	1137	5	37.89
5474	106	3	10.71
101	5402	4	7.75
846	1542	3	21.39
469	301	3	7.43
972	5697	3	36.32
114	1422	5	7.79
108	678	14	12.72
1808	3928	5	69.71
435	938	5	29.97
1378	171	3	8.93
1898	236	3	15.16
129	1381	5	12.92
1855	1281	3	28.25
201	270	5	7.58
144	1003	4	8.94
360	954	4	20.29
219	1184	3	10.27
131	744	7	16.36
2320	106	5	8.38
141	898	6	16.08
1094	9	6	6.99
4524	101	4	7.75
153	179	12	14.72
923	103	18	28.69
2524	912	5	50.07
645	231	3	6.86
6998	661	3	34.56
234	57	4	8.11
5497	103	3	8.74
550	2298	3	21.79
1396	108	9	17.42
560	141	8	19.04
109	146	40	6.79
103	4945	4	11.65
379	364	3	7.87
541	1744	3	18.94
195	242	25	103.46
182	2193	3	13.42
4116	311	3	23.2
216	345	7	19.99
125	3010	3	9.29
784	470	4	19.39
1831	115	4	7.17
366	205	4	7.41
325	1603	6	40.87
477	6296	3	32.77
538	1181	3	17.18
2063	12	10	7.74
103	288	41	28.62
2114	4603	4	57.13
291	989	3	11.47
333	390	3	7.18
113	5223	3	10.75
383	115	11	8.52
619	178	4	8.46
339	107	31	36.89
171	12	110	7.53
1277	110	6	7.56
297	110	16	8.51
1480	187	3	10.92
1828	154	3	10.16
2385	183	3	14.7
401	156	5	8.17
101	921	18	13.63
166	3269	4	24.93
427	383	3	8.58
12	207	79	7.19
123	846	8	15.5
202	12	108	43.62
649	120	7	9.65
177	714	4	9.36
4603	1682	4	54.54
715	444	11	78.86
851	982	4	27.43
334	349	4	11.12
627	2926	6	62.48
2613	428	4	33.7
466	1671	3	18.02
985	667	3	16.07
5092	290	3	25.33
846	4	4	22.6
1033	368	3	14.06
108	1828	6	8.01
3010	146	3	13.22
12	3016	6	7.77
725	411	3	12.06
302	344	4	9.86
8	13	18	15.9
104	462	18	9.29
467	685	3	11.8
1330	235	4	17.95
330	167	5	7.42
264	887	3	9.95
627	116	8	8.58
1545	171	3	9.7
819	767	5	34.05
3668	125	3	10.44
330	103	27	8.17
2266	9	5	10.52
627	4586	3	29.35
117	417	9	6.69
110	1668	5	9.42
2194	108	7	15.23
406	137	8	12.59
2023	116	4	8.95
442	868	3	13.49
370	103	22	8.1
12	831	22	10.05
511	524	6	33.63
541	4792	4	43.98
177	204	7	7.08
902	2909	7	85.41
281	337	5	13.85
120	2584	4	13.64
345	434	3	8.69
245	240	16	61.29
205	1040	3	8.92
1174	380	3	14.23
108	3986	4	10.44
261	943	3	11.69
107	193	44	18.78
4252	148	3	16.09
1148	153	3	7.03
245	8	22	10.98
445	818	3	12.81
4695	109	3	8.75
183	126	16	9.84
113	2	80	23.7
119	597	8	8.89
149	278	9	17.23
3828	379	5	51.94
3297	2906	3	41.21
572	3828	5	55.86
1428	110	6	8.9
209	839	3	7.49
303	549	4	13.2
173	178	9	8.62
114	915	7	9
747	870	4	25.8
130	131	27	13.27
199	149	9	10.1
492	166	9	29.15
1293	156	3	8.2
4910	115	3	11.61
874	269	3	10.7
6023	363	3	31.16
349	334	4	11.12
9	5844	3	14.02
207	404	12	49.54
225	250	6	9.42
109	649	14	17.27
116	129	51	21.19
745	110	13	21.44
494	941	3	14.46
1081	820	3	18.63
3719	110	4	13.89
363	107	18	9
4988	127	3	14.54
372	628	4	16.22
1467	388	5	32.18
342	323	4	10.25
108	347	26	23.71
398	876	3	14.06
350	110	23	31.78
108	558	15	10.82
143	915	4	7.89
107	3769	4	14.84
1020	160	6	22.2
755	139	5	9.34
110	909	12	26.53
123	1542	6	18.36
820	373	3	12.82
158	274	6	7.43
103	694	15	7.13
1104	4412	4	50.14
108	2711	5	9.3
203	1162	3	10.3
1969	108	6	9.16
165	285	6	8.24
940	5971	3	36.58
108	4884	3	7.16
157	987	3	6.66
310	366	8	35.6
1283	114	6	10.1
749	106	14	12.79
305	751	3	11.82
4777	1942	3	43.21
148	108	57	15.37
1192	108	13	25.58
1283	188	3	9.52
159	1888	3	11.75
104	3323	4	7.09
1186	625	3	17.39
104	3271	4	9.34
12	1675	12	9.98
108	3119	5	11.18
346	106	40	65.98
102	203	60	12.14
1322	193	3	9.56
127	159	26	26.68
326	866	3	11.47
3820	103	4	7.18
102	130	181	20.19
229	5495	3	26.77
120	3550	3	10.22
6713	359	3	30.55
1050	364	3	13.54
102	279	43	9.94
219	5221	3	21.99
167	608	4	8.4
110	2550	5	13.39
494	686	3	12.42
435	372	9	48.41
694	749	4	22.02
126	104	112	17.74
364	3710	4	41.2
794	869	3	17.67
2628	12	8	10.37
4049	109	3	6.76
1242	176	3	8.82
1563	133	3	6.74
2401	122	3	7.47
102	2996	6	7.43
521	351	4	14.04
108	302	26	17.12
108	244	26	6.91
141	275	26	90.36
493	447	3	11.13
108	170	42	9.58
785	1752	3	22.15
388	102	31	7.4
1181	192	3	10.14
3954	104	4	9.34
166	572	7	21.01
3738	111	4	14.17
102	5170	4	8.19
101	3741	4	7.75
322	745	32	332.63
3281	902	3	27.77
813	117	6	6.91
228	2	16	10.8
813	183	3	7.03
348	736	3	10.72
1596	133	3	6.74
1127	232	4	16.34
855	444	3	14.2
5575	445	3	31.85
198	675	4	10.61
110	3207	5	18.16
104	718	13	8.81
1112	4693	4	51.52
200	1138	3	9.96
1023	104	10	9.19
355	102	35	9.36
105	491	17	11.61
792	111	19	53.13
169	3037	3	14.94
259	723	3	9.21
166	1278	4	13.91
249	313	5	11.06
1057	428	9	73.44
1581	309	3	15.9
682	264	3	8.78
12	1017	22	21.79
2326	625	5	44.96
847	2784	3	24.82
117	238	20	17.51
735	2008	3	25.51
123	4	9	16.23
110	2045	6	13.9
119	5180	3	12.14
112	1606	5	8.91
1387	174	5	21.29
117	108	128	9.38
122	1182	5	9.55
102	1401	12	8.43
137	1288	15	88.4
169	226	7	7.46
107	598	16	14.44
1376	179	3	9.64
107	522	15	8.6
365	947	3	13.16
345	116	12	11.43
120	2268	3	6.72
169	125	19	11.84
1559	127	4	8.84
748	140	24	138.83
109	1991	5	7.98
112	4026	3	8.52
627	626	3	13.59
3840	626	4	45.71
150	885	4	8.9
600	212	3	6.85
535	5819	3	33.05
101	2652	8	15.5
5002	102	4	8.19
2620	12	8	10.37
492	107	17	12.39
1680	175	3	12.03
421	158	5	8.6
125	1937	3	6.92
652	200	3	7.25
3423	1285	3	30.52
166	1477	3	9.76
341	227	4	7.99
271	241	10	30.79
583	398	3	10.76
129	2224	3	7.87
12	648	27	10.8
231	1460	5	25.33
3369	125	3	10.44
869	171	3	7.18
151	8	36	7.79
245	303	5	10.7
686	324	23	191.86
462	927	3	13.48
140	108	63	11.68
568	546	3	12.32
1027	159	4	11.1
240	1123	3	10.51
1097	150	4	10.46
506	490	3	10.68
122	159	20	10.53
572	206	4	9.88
109	2441	4	7.22
1234	8	8	15.71
122	8	90	32.67
1030	1361	3	21.07
132	2243	3	9.73
151	1432	3	9.44
1410	706	3	21.61
107	1606	7	10.07
332	114	13	9.43
310	550	4	14.2
191	215	7	8.42
165	177	12	16.36
1399	146	3	8.14
2555	123	4	13.03
1897	285	5	33.53
791	265	3	11.01
320	1042	4	19.59
489	378	3	9.16
338	467	3	8.6
126	416	46	243.19
435	286	3	7.57
510	110	14	15.45
2606	102	7	9.19
1538	145	3	7.98
710	122	6	8.02
2203	109	5	9.03
213	113	21	10.67
2628	563	3	23.13
609	500	4	18.48
2347	142	3	10.74
363	166	5	8.55
110	4427	3	9.72
132	908	5	9.71
723	225	4	12.38
243	1470	3	12.44
1155	154	3	7.37
521	107	18	15.46
1991	109	5	7.98
282	556	5	18.38
12	3574	6	7.77
1230	313	3	13.63
1158	295	3	13.47
110	2553	5	13.39
1037	129	5	9.9
894	104	15	21.19
2024	143	3	9.31
103	2323	5	7.25
484	102	41	53.59
113	1113	6	8.09
1130	149	3	7.25
3897	111	3	7.89
141	278	7	6.75
246	269	5	9.61
108	241	27	6.93
130	1289	6	17.16
1881	1041	3	23.4
140	4128	3	14.95
1253	115	10	29.73
2077	131	3	9.44
166	583	7	21.74
2880	799	3	27.3
478	134	6	8.44
755	529	3	13.09
1534	213	3	11.79
478	199	7	22.01
749	103	15	8.5
112	342	18	20.12
2792	148	3	12.37
102	141	126	14.15
1735	199	3	12.07
1411	755	3	19.39
102	191	70	7.34
4519	5675	3	50.17
286	612	3	8.63
1841	715	4	31.83
1088	233	5	22.47
597	224	4	10.74
203	1420	3	13
730	305	3	10.62
426	373	4	14.89
1084	647	4	25.13
1799	427	12	129.75
959	220	4	15.01
123	380	13	19.8
221	1432	3	13.05
400	101	32	10.91
1193	193	3	8.93
12	979	20	10.23
117	105	153	17.45
443	471	3	10.07
682	3022	3	25.03
169	114	28	14.7
101	14	3718	7.98
6943	105	3	10.62
6338	103	3	8.74
335	578	3	9.17
315	821	3	10.85
596	146	5	10.38
1596	138	3	6.91
891	561	3	15.97
3716	107	4	10.18
1839	133	3	8.2
155	109	36	6.9
208	120	14	7.51
563	642	3	13.6
671	259	3	8.49
1070	435	3	15.13
2739	127	4	14.54
626	138	5	7.81
6312	107	3	11.13
968	205	4	13.52
175	860	3	7.42
1922	113	5	10.99
2371	973	3	25.42
462	104	18	9.29
233	212	7	12.92
2330	1915	3	31
746	3778	3	29.11
387	964	3	13.49
57	133	8	8.55
1565	260	3	13.63
101	679	20	10.12
548	445	4	16.49
702	280	3	9.86
233	264	7	16.59
1963	180	5	26.35
12	516	38	18.64
631	126	16	50.49
159	102	108	31.81
380	572	5	22
5720	941	3	36.32
1048	12	21	16.6
825	300	3	10.62
122	1628	4	8.68
244	320	5	11.05
148	2026	3	10.2
102	3186	6	7.43
146	2838	3	12.24
747	226	3	7.93
156	403	5	8.81
2149	1024	3	25.25
441	312	3	8.37
397	150	10	26.38
508	114	11	11.96
2729	125	3	8.36
114	146	38	20.76
1240	496	3	16.32
107	4399	3	11.13
1069	199	3	8.84
589	455	3	11.52
764	6470	3	34.76
725	303	4	16.07
546	1738	3	20.53
2718	119	5	17.33
2148	101	8	7.4
719	533	4	20.62
1205	148	4	13.42
110	3718	3	7.69
491	153	5	9.21
469	108	15	7.49
322	167	5	7.19
1116	1958	3	25.58
3341	123	3	9.77
2005	822	3	22.98
179	448	15	65.05
483	400	3	9.62
645	377	3	10.51
108	616	16	16
108	6822	3	11.34
234	375	4	9.73
423	203	4	9.25
2179	101	8	7.4
1758	108	6	7.03
638	924	3	15.82
1898	103	9	14.32
132	213	11	7.45
14	222	123	6.72
186	1019	3	9.08
104	1411	8	8.81
207	720	5	17.09
201	333	5	9.36
522	254	3	6.88
811	302	3	10.29
115	2987	3	6.99
911	1061	7	60.04
1072	412	3	14.68
641	221	3	6.81
1411	104	8	8.81
2953	102	6	7.43
4545	1210	4	51.03
1135	588	3	16.58
125	2767	7	37.24
1566	126	9	38.47
108	2390	6	12.21
1161	140	3	6.85
614	149	4	7.28
266	147	7	7.53
103	6479	3	8.74
910	264	3	10.17
395	646	4	18.34
269	488	3	7.56
305	110	19	19.71
327	770	3	10.48
103	477	19	8.47
526	509	3	11.07
103	6631	3	8.74
146	1393	3	7.4
3520	5213	3	41.85
5506	339	3	30.36
111	122	68	13.31
2234	111	4	7.59
427	1154	3	16.14
124	1197	5	10.82
102	899	17	8.12
251	374	8	28.02
112	1032	6	6.81
305	412	3	8.03
1124	127	4	7.02
3550	120	3	10.22
144	2455	3	11.01
339	166	11	32.5
383	120	9	9.06
587	914	3	16.58
923	106	11	10.98
933	526	3	14.5
1881	134	3	7.94
701	159	4	8.14
143	515	6	10.57
3125	213	3	18.27
4301	108	5	18.9
3870	8	3	7.25
665	130	7	12.46
137	2430	3	9.7
2782	130	3	9.36
206	103	51	17.52
923	236	6	30.52
166	717	8	28.96
114	1283	6	10.1
1278	448	4	23.45
206	249	6	9.41
102	2168	8	8.15
121	2814	3	7.99
207	907	3	9.96
247	121	12	6.83
379	548	5	21.67
5383	105	4	14.16
455	1299	3	15.77
513	1620	3	18.17
5491	391	3	31.06
180	1059	3	7.84
195	305	5	9.13
656	294	5	22.04
101	2199	8	7.4
105	6759	3	10.62
341	629	4	15.14
243	632	3	7.1
1622	203	4	19.95
199	835	3	7.26
642	217	4	11.23
271	750	3	9.15
1766	105	13	46.09
190	882	3	7.6
533	319	4	13.51
311	3852	3	23.2
3317	112	3	7.1
163	101	92	10.31
12	3057	7	9.07
2712	204	3	15.53
420	494	3	9.88
112	3444	3	7.1
164	2366	4	21.64
3024	102	6	7.43
166	5447	3	24.36
2133	12	10	12.96
146	122	22	9.39
3777	109	3	6.76
472	278	3	7.31
134	1102	5	12.76
169	989	4	11.56
227	228	5	7.43
107	639	18	23.09
451	196	7	20.59
907	207	3	9.96
238	117	20	17.51
12	145	161	21.98
871	185	3	7.12
395	1872	3	18.36
1090	107	8	6.85
732	176	4	9.33
12	218	79	7.78
364	1104	4	20.94
12	262	74	31.83
5838	339	3	30.36
348	595	3	9.42
774	129	5	7.22
1357	102	12	8.43
354	109	15	7.28
145	2327	9	67.47
132	1320	4	9.01
1805	613	7	69.77
254	2183	3	16.07
8	334	18	14.18
864	166	4	10.36
4224	104	4	9.34
5133	1124	3	38.1
570	232	4	10.42
293	466	3	7.46
223	452	4	9.1
209	297	7	15.53
6275	5651	3	54.67
114	349	15	15.86
265	273	5	11.67
190	1034	3	8.33
363	3268	6	62.66
238	333	4	7.29
12	305	50	16.86
12	101	2394	283.66
202	206	7	9.4
146	344	6	7.67
239	1048	3	9.97
587	3622	4	36.96
102	1703	10	9.1
4037	112	5	24.84
4792	552	4	43.98
387	737	3	11.99
4202	108	4	10.44
1138	151	4	11.42
868	559	3	15.18
1073	186	5	18.95
654	108	14	12.72
269	134	8	7.91
800	231	3	8.02
138	384	9	14.9
966	436	3	14.12
119	3611	3	8.58
500	420	3	10.01
5821	413	3	31.5
1968	350	5	35.67
122	715	6	8.02
111	17	28	17.32
3019	101	6	6.84
101	1844	11	15.39
1337	9	5	7.67
121	496	9	13.23
730	903	4	24.02
543	364	3	9.68
286	462	7	28.07
641	387	3	11.13
4217	3912	3	41.21
389	239	4	8.41
110	2854	5	15.39
781	682	3	15.43
116	731	10	17.31
171	5191	3	19.83
234	339	4	9.03
336	1095	3	12.89
483	300	3	7.54
124	4017	3	11.59
107	3235	4	7.88
179	180	9	10.47
166	818	6	20.03
539	115	9	8.74
5675	107	3	11.13
4863	102	4	8.19
463	176	4	7.26
262	12	74	31.83
2251	127	3	8.8
132	102	225	107.37
4159	180	3	20.29
435	958	9	67.11
1176	102	13	11.63
1605	131	3	7.11
1299	175	3	9.99
201	183	9	13.65
1434	142	4	11.83
545	260	4	11.27
206	399	6	16.09
4614	4615	3	54.67
108	6837	3	11.34
120	1143	6	13.46
362	104	25	17.29
114	1522	5	8.41
1306	198	4	15.75
1333	107	8	9.24
1807	113	6	14.54
1445	194	3	10.32
179	475	4	7.39
143	12	235	159.75
2032	4088	3	35.05
2087	166	3	13.11
119	3356	3	8.58
171	512	4	6.69
966	184	3	7.76
106	1608	11	25.88
305	206	6	14.02
405	912	3	14.17
3687	803	3	30.14
110	163	37	17.92
1968	103	11	32.07
171	409	5	8.92
305	324	7	26.51
3065	112	3	7.1
4975	8	3	9.26
114	3675	3	7.72
514	4140	3	25.91
1877	112	4	8.38
2758	8	4	7.84
1171	506	3	16.4
220	496	4	9.58
13	427	3	8.31
229	3984	3	20.08
107	1712	12	37.86
4576	2610	3	39.59
110	1428	6	8.9
6	357	9	52.06
110	1376	6	8.2
151	1087	4	10.66
298	57	4	9.53
529	169	4	7.07
585	182	4	8.46
3778	746	3	29.11
2075	161	3	11.49
110	1579	5	6.94
104	5137	4	13.96
174	2400	3	13.6
149	2272	3	11.84
1361	101	12	7.43
334	206	67	627.14
183	2385	3	14.7
193	179	8	9.02
203	667	8	34.34
412	1690	3	17.78
3711	240	5	45.71
524	694	3	13.45
518	303	3	7.97
958	433	3	13.63
568	699	3	14.7
111	1357	6	8.56
407	132	7	8.59
452	787	3	12.64
4133	780	3	28.45
7286	108	3	11.34
6296	108	3	11.34
731	734	3	15.01
527	196	5	13.05
113	904	9	16.85
104	102	784	70.88
618	2	9	14.75
640	5466	3	34.19
109	1180	7	7.62
112	3292	3	7.1
5528	110	3	14.01
189	545	5	12.21
116	1702	9	33.11
186	1688	3	11.43
318	666	3	9.71
653	336	3	10.11
119	691	8	9.98
3977	102	5	10.23
775	170	4	9.79
5098	109	3	8.75
240	5447	3	27.37
3336	12	6	7.77
1660	120	4	8.56
125	1174	12	47.96
114	12	464	30.86
542	404	5	21.55
397	250	5	13.3
175	466	4	7.8
156	414	5	9.16
120	385	13	21.93
329	223	5	10.22
2216	2077	3	31.76
2	618	9	14.75
870	187	3	7.69
692	138	5	8.06
978	192	3	7.86
353	122	9	9.05
134	176	15	12.96
600	4777	3	34.19
9	1342	6	10.55
1603	325	6	40.87
134	227	10	10.44
387	363	3	8.65
314	567	13	83.47
3196	113	3	7.26
583	166	7	21.74
6904	2	3	17.18
1304	156	3	8.9
1137	313	3	13.29
954	1349	3	21.07
547	345	6	27.66
506	1423	3	17.16
1387	334	3	14.51
17	1435	3	11.81
747	645	4	22.14
1057	455	4	23.61
179	1647	3	10.85
121	3154	3	8.92
259	671	3	8.49
5931	319	3	29.64
223	787	3	7.74
2	114	65	11.64
121	3365	3	10.06
185	1990	3	12.12
136	155	16	10.01
4535	108	3	7.16
156	924	5	15.54
5975	907	3	37.76
12	2201	9	6.64
865	150	5	12.92
119	182	25	15.96
113	573	9	7.5
3835	5713	3	47.94
125	864	8	17.72
166	492	9	29.15
282	150	7	9.1
388	208	4	7.03
2504	174	5	29.27
1288	108	11	19.84
587	9	26	73.05
141	188	11	8.82
265	1797	3	16.24
108	204	43	24.95
350	471	3	8.24
2113	328	3	17.86
102	2984	6	7.43
4085	119	3	10.04
126	210	27	45.91
4378	101	4	7.75
207	105	33	7.46
180	135	13	9.03
132	674	5	6.75
694	726	4	21.76
453	311	3	8.55
691	248	3	7.66
108	5193	3	7.16
4418	107	3	6.97
102	126	241	65.45
382	122	14	29.48
1088	131	6	16.31
1429	122	4	7.63
597	140	5	8.21
217	330	6	13.38
133	1660	9	43.94
148	266	7	7.8
1658	246	3	13.05
171	967	3	6.71
1589	117	4	7.58
1534	102	11	8.69
176	527	4	7.42
848	107	15	21.46
550	166	4	7.56
110	745	13	21.44
127	395	8	8.6
127	470	8	10.27
345	1206	4	21.81
240	583	3	7.1
269	705	3	9.86
423	2156	3	20.07
287	313	4	9.63
2563	1347	3	31.35
572	309	4	14.29
4153	2	3	10.69
696	107	12	8.42
1768	140	3	8.08
176	142	12	9.37
102	2730	8	16.38
4494	141	3	17.3
285	1897	5	33.53
179	803	3	7.86
521	326	3	8.5
416	418	5	19.67
219	1675	3	12.66
17	422	4	7.57
5974	627	3	33.85
422	277	4	11.36
2178	303	3	17.28
470	106	18	10.74
5598	943	3	38.1
110	2282	7	23.59
5253	101	4	7.75
103	4543	3	8.74
273	889	3	10.27
106	3661	4	7.38
104	1696	8	12.52
1003	294	3	11.77
950	449	3	14.72
115	1721	6	15.02
120	636	6	6.75
392	5960	3	31.06
156	612	4	7.53
446	350	3	8.03
105	317	24	10.46
164	422	13	48.34
1265	141	3	7.01
17	1182	4	15.2
5449	123	3	17.77
652	186	4	10.32
840	822	5	35.2
105	6266	3	10.62
103	5314	4	11.65
208	446	6	16.18
479	258	17	101
927	303	3	11.14
339	3268	6	61
440	310	3	8.18
337	2071	3	17.38
4006	108	4	10.44
5697	2313	3	43.21
513	517	3	11.07
113	217	68	182.05
1795	600	11	128.29
819	9	8	9.52
149	125	30	34.79
4027	4707	3	43.44
102	1136	13	6.95
658	6261	3	34.19
124	964	5	7.2
2271	168	3	12.22
309	556	3	8.73
568	442	3	10.67
586	332	10	56.41
586	282	4	13.28
907	747	4	27.39
2174	109	5	9.03
2756	111	4	8.67
424	834	3	12.47
537	162	5	9.93
4639	5631	3	50.17
232	266	5	8.38
159	1027	4	11.1
224	688	3	7.05
1673	2865	6	84.38
306	469	3	7.65
131	387	10	19.99
4674	464	4	43.41
350	443	6	25.59
1415	1101	3	22.36
2216	251	3	16.32
5922	981	3	36.86
185	844	3	6.69
391	1579	3	16.63
434	744	3	12.52
2005	119	4	8.51
9	4808	3	14.02
246	105	29	7.09
141	8	69	51.39
12	3604	6	7.77
423	667	4	18.22
283	981	3	12.7
290	231	8	23.51
109	992	9	14.19
363	448	3	8.76
180	317	6	10.13
116	422	11	10.78
1980	169	3	11.74
163	1873	3	10.79
520	167	7	20.31
103	2293	8	17.57
455	1944	3	19.04
1452	128	5	13.15
1380	146	3	7.76
1563	103	8	7.37
102	170	80	7.15
376	759	3	11.46
152	1896	4	15.64
1429	102	13	13.85
905	2	12	34.64
597	218	4	10.62
102	302	46	19.04
1755	288	3	15.12
3549	298	3	21.45
121	620	6	6.75
196	257	14	42.63
182	115	31	25.49
148	194	12	14.19
214	1456	3	11.38
110	6	9	7.06
182	232	10	18.35
5559	1680	3	40.62
122	381	8	8.55
395	304	3	6.83
678	291	3	9.24
2353	2577	7	109.67
1956	336	3	17.38
3191	802	3	26.06
3817	164	5	40.77
353	102	41	24.68
294	3371	3	21.29
648	107	13	10.17
281	498	3	7.38
101	142	125	10.55
145	250	10	13.41
347	1648	3	16.43
298	613	3	11.69
311	1621	11	96.46
471	207	6	17.42
123	493	14	34.1
380	941	3	12.85
145	168	12	9.85
364	12	47	17.52
874	492	3	14.09
190	144	14	17.71
5301	101	4	7.75
266	5348	4	37.95
120	1091	5	9.4
1634	252	3	13.21
521	1295	3	16.9
627	907	5	34.3
410	927	8	52.54
3401	119	3	8.58
420	783	3	12.27
705	373	4	18.34
254	2997	3	18.68
292	431	3	6.9
303	584	3	8.77
371	2263	3	19.88
554	481	3	10.83
341	144	11	24.52
9	3765	3	7.7
164	480	5	10.73
105	135	75	9.65
303	464	3	7.85
1569	627	3	19.37
156	621	4	7.53
2	359	16	25.99
486	720	3	12.58
135	737	5	8.62
113	141	39	12.68
1070	210	4	14.46
119	568	9	11
384	882	3	12.75
222	165	7	6.7
1977	8	5	8.73
8	661	9	7.26
113	6393	3	15.08
603	1376	3	17.93
427	1009	5	29.86
114	2219	4	8.23
407	1090	4	22.37
6328	2506	3	43.21
387	110	13	9.86
1962	104	8	16.18
1047	126	5	10.07
205	930	3	7.95
240	1217	3	11.12
452	581	3	11.28
1243	284	4	20.23
637	412	6	32.78
112	1262	5	8.16
2338	2	3	7.18
1040	196	3	8.72
119	2641	5	17.33
406	107	26	29.51
8	2508	4	6.79
304	187	7	14.49
338	473	3	9.45
1578	166	3	10.66
1709	12	12	9.98
535	166	10	36.56
3351	295	3	22.78
9	330	19	17.44
1088	404	4	21.1
332	323	4	10.04
755	110	9	8.72
433	180	5	9.57
3717	110	3	7.69
110	874	10	15.36
938	958	3	18.59
377	107	18	8.19
516	12	38	18.64
640	166	7	22.92
529	1820	3	19.34
119	3992	3	10.04
1691	1461	3	27.79
211	227	8	16.86
1126	227	4	17.37
112	6506	3	14.9
103	725	14	7.83
5510	1477	3	39.66
8	5301	3	9.26
300	434	4	11.94
698	2096	10	122.55
695	224	3	6.89
131	268	9	9.04
617	1467	3	18.83
629	389	5	22.53
1119	254	4	20.39
425	6040	3	32.23
185	1040	3	7.84
350	139	9	14.98
300	537	9	44.58
734	137	5	8.62
1092	204	3	8.96
120	1988	3	7.38
264	1317	4	19.54
103	4616	4	11.65
751	415	3	12.8
399	249	4	9.38
1502	263	3	13.56
103	2444	7	14.9
781	101	18	6.89
1075	116	7	12.99
2024	480	3	19.8
389	741	3	11.18
126	2227	5	17.81
419	312	3	7.43
357	510	32	286.39
624	548	3	12.34
1662	2481	3	28.68
110	487	15	18.38
214	1816	4	20.3
3759	8	3	7.25
2956	2324	3	35.77
490	204	4	8.59
101	1719	11	12.06
2	3484	3	17.18
9	85	10	14.63
2083	123	3	6.95
191	805	3	6.74
676	6160	3	34.96
142	158	16	16.48
1080	1440	4	33.56
123	5283	3	13.37
